SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2216136,386274,Revolving loans,6750,135000,135000,,135000,FRIDAY,13,Y,1,,,,XAP,Refused,-832,XNA,HC,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),4,XNA,0,XNA,Card Street,,,,,,
1450246,386274,Cash loans,15944.58,135000,173839.5,,135000,THURSDAY,14,Y,1,,,,Urgent needs,Approved,-616,XNA,XAP,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),4,XNA,18,high,Cash Street: high,365243,-586,-76,-106,-102,1
1492479,184261,Consumer loans,10513.35,115101,103590,11511,115101,WEDNESDAY,15,Y,0,0.108917607,,,XAP,Approved,-608,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,40,Connectivity,12,middle,POS mobile with interest,365243,-571,-241,-481,-478,0
2334583,438410,Revolving loans,4500,90000,90000,0,90000,SATURDAY,10,Y,1,0,,,XAP,Approved,-595,XNA,XAP,,New,XNA,Cards,walk-in,Country-wide,56,Connectivity,0,XNA,Card Street,-595,-550,365243,365243,365243,0
1497177,261469,Consumer loans,4067.145,34299,33921,3433.5,34299,MONDAY,8,Y,1,0.100105573,,,XAP,Approved,-1759,Cash through the bank,XAP,Other_B,New,Mobile,POS,XNA,Stone,16,Construction,12,high,POS industry with interest,365243,-1706,-1376,-1376,-1368,0
2317689,141781,Consumer loans,15127.47,151290,136161,15129,151290,MONDAY,15,Y,1,0.108909091,,,XAP,Approved,-2452,Cash through the bank,XAP,Children,Repeater,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,10,low_normal,POS household without interest,365243,-2421,-2151,-2181,-2173,0
1545444,293737,Consumer loans,21092.85,173925,168070.5,17392.5,173925,SUNDAY,17,Y,1,0.102133653,,,XAP,Approved,-1782,Cash through the bank,XAP,Other_B,New,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,10,high,POS household with interest,365243,-1751,-1481,-1481,-1474,0
1031120,369790,Consumer loans,36122.94,391500,352350,39150,391500,TUESDAY,18,Y,1,0.108909091,,,XAP,Approved,-548,Cash through the bank,XAP,"Spouse, partner",Repeater,Clothing and Accessories,POS,XNA,Stone,10,Clothing,12,middle,POS industry with interest,365243,-516,-186,-366,-361,0
1149265,259836,Cash loans,13871.7,229500,260550,,229500,WEDNESDAY,16,Y,1,,,,XNA,Approved,-604,XNA,XAP,,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,30,middle,Cash X-Sell: middle,365243,-572,298,-542,-537,0
1113959,327713,Revolving loans,,0,0,,,SATURDAY,9,Y,1,,,,XAP,Canceled,-61,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2750721,178484,Revolving loans,2250,45000,45000,,45000,FRIDAY,11,Y,1,,,,XAP,Refused,-445,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,,,,,,
2425307,305952,Cash loans,25055.46,270000,291919.5,,270000,SATURDAY,12,Y,1,,,,XNA,Approved,-493,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,high,Cash X-Sell: high,365243,-463,47,-193,-191,1
2189194,153831,Revolving loans,11250,225000,225000,,225000,FRIDAY,16,Y,1,,,,XAP,Approved,-887,XNA,XAP,,New,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,-876,-842,365243,365243,365243,0
2063755,267694,Cash loans,,0,0,,,TUESDAY,10,Y,1,,,,XNA,Canceled,-311,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2275911,417464,Cash loans,8707.995,180000,227520,,180000,WEDNESDAY,12,Y,1,,,,XNA,Refused,-141,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,middle,Cash X-Sell: middle,,,,,,
1983830,284528,Cash loans,44499.645,585000,853956,,585000,THURSDAY,9,Y,1,,,,XNA,Approved,-866,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,high,Cash X-Sell: high,365243,-836,574,-296,-289,1
1344771,425799,Cash loans,,0,0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-62,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1966286,318257,Cash loans,32272.605,675000,767664,,675000,MONDAY,19,Y,1,,,,Repairs,Refused,-571,Cash through the bank,VERIF,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48,middle,Cash Street: middle,,,,,,
2150002,178675,Consumer loans,8236.665,76099.5,74137.5,7614,76099.5,WEDNESDAY,15,Y,1,0.101433468,,,XAP,Approved,-2892,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,1000,Consumer electronics,10,low_normal,POS household without interest,365243,-2861,-2591,-2591,-2580,1
2059662,302619,Consumer loans,5065.83,49941,31941,18000,49941,SUNDAY,9,Y,1,0.39253592,,,XAP,Refused,-2360,Cash through the bank,SCO,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,5000,Consumer electronics,8,high,POS household with interest,,,,,,
1034675,344765,Consumer loans,7928.19,108400.5,131296.5,0,108400.5,MONDAY,17,Y,1,0,,,XAP,Approved,-602,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,5000,Consumer electronics,24,middle,POS household with interest,365243,-571,119,365243,365243,0
1774986,352783,Consumer loans,6808.32,98635.5,113283,0,98635.5,MONDAY,19,Y,1,0,,,XAP,Approved,-1325,Cash through the bank,XAP,Unaccompanied,New,Photo / Cinema Equipment,POS,XNA,Country-wide,5000,Consumer electronics,18,low_action,POS household without interest,365243,-1294,-784,-784,-780,0
1901786,108633,Consumer loans,8406.81,144117,162702,0,144117,THURSDAY,19,Y,1,0,,,XAP,Approved,-753,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,5000,Consumer electronics,24,low_normal,POS household with interest,365243,-722,-32,-62,-57,0
2004213,339889,Consumer loans,7420.23,79596,76977,9553.5,79596,SUNDAY,11,Y,1,0.120242342,,,XAP,Approved,-2200,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,5000,Consumer electronics,12,low_normal,POS household without interest,365243,-2170,-1840,-1840,-1836,1
1679473,282125,Consumer loans,17999.145,188201.25,182547,22497.75,188201.25,MONDAY,16,Y,1,0.119496329,,,XAP,Approved,-1244,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,20,Connectivity,14,high,POS mobile with interest,365243,-1209,-819,-909,-902,0
1762664,265382,Consumer loans,8477.775,75285,74925,7515,75285,TUESDAY,17,Y,1,0.099278484,,,XAP,Approved,-821,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,20,Connectivity,12,high,POS mobile with interest,365243,-762,-432,-492,-487,0
1636606,224072,Consumer loans,20374.605,198738,198738,0,198738,SUNDAY,17,Y,1,0,,,XAP,Approved,-639,Cash through the bank,XAP,Family,Refreshed,Furniture,POS,XNA,Stone,800,Furniture,12,middle,POS industry with interest,365243,-608,-278,-488,-485,0
1061554,113581,Consumer loans,5716.98,33678,28260,6750,33678,THURSDAY,13,Y,1,0.209978967,,,XAP,Approved,-1909,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,27,Connectivity,6,high,POS mobile with interest,365243,-1874,-1724,-1754,-1745,0
1104697,378179,Consumer loans,7802.01,63810,62167.5,6381,63810,WEDNESDAY,11,Y,1,0.101380615,,,XAP,Approved,-2429,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Stone,30,Connectivity,10,high,POS mobile with interest,365243,-2397,-2127,-2127,-2124,1
2379902,251349,Consumer loans,9011.295,74155.5,84924,0,74155.5,WEDNESDAY,17,Y,1,0,,,XAP,Approved,-65,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,37,Connectivity,12,middle,POS mobile with interest,365243,-19,311,365243,365243,0
1212976,223569,Consumer loans,5148.945,31000.5,25452,6750,31000.5,MONDAY,13,Y,1,0.228289039,,,XAP,Approved,-1577,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,34,Connectivity,6,high,POS mobile with interest,365243,-1518,-1368,-1368,-1361,0
2322731,244292,Consumer loans,2924.91,21555,24394.5,2250,21555,FRIDAY,12,Y,1,0.091968494,,,XAP,Approved,-1750,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,43,Connectivity,12,high,POS mobile with interest,365243,-1719,-1389,-1389,-1384,0
1268128,146203,Consumer loans,4376.61,47916,43123.5,4792.5,47916,MONDAY,18,Y,1,0.108929547,,,XAP,Approved,-562,Cash through the bank,XAP,,Refreshed,Mobile,POS,XNA,Country-wide,43,Connectivity,12,middle,POS mobile with interest,365243,-531,-201,-441,-437,0
1773490,168130,Consumer loans,28046.115,112500,106915.5,11250,112500,FRIDAY,10,Y,1,0.103687394,,,XAP,Approved,-1424,Cash through the bank,XAP,Unaccompanied,Repeater,Clothing and Accessories,POS,XNA,Stone,76,Clothing,4,low_normal,POS industry with interest,365243,-1393,-1303,-1303,-1296,0
1384634,141553,Consumer loans,16998.255,107959.14,95175,17275.14,107959.14,MONDAY,18,Y,1,0.167311467,,,XAP,Approved,-2184,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,3000,Consumer electronics,6,low_normal,POS household without interest,365243,-2153,-2003,-2003,-1996,0
2766114,448878,Consumer loans,14645.205,148365,161095.5,0,148365,SATURDAY,16,Y,1,0,,,XAP,Approved,-920,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1550,Consumer electronics,12,low_action,POS household without interest,365243,-889,-559,-709,-701,0
2247052,222387,Revolving loans,2250,45000,45000,,45000,THURSDAY,10,Y,1,,,,XAP,Approved,-298,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Country-wide,1550,Consumer electronics,0,XNA,Card Street,365243,365243,365243,365243,365243,0
1163805,195746,Consumer loans,3058.065,19125,16335,4500,19125,SUNDAY,7,Y,1,0.235224818,,,XAP,Approved,-905,Non-cash from your account,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Regional / Local,158,Consumer electronics,6,middle,POS household with interest,365243,-867,-717,-837,-828,0
1274805,173148,Consumer loans,27437.4,206820,224563.5,0,206820,WEDNESDAY,4,Y,1,0,,,XAP,Approved,-972,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Stone,100,Consumer electronics,12,high,POS household with interest,365243,-941,-611,-611,-603,0
1576648,399574,Consumer loans,11921.13,104958,104958,0,104958,WEDNESDAY,11,Y,1,0,,,XAP,Approved,-87,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,10,low_normal,POS mobile without interest,365243,-51,219,365243,365243,0
2399279,396647,Consumer loans,15892.335,89955,89955,0,89955,SUNDAY,18,Y,1,0,,,XAP,Approved,-347,XNA,XAP,,Repeater,Furniture,POS,XNA,Stone,149,Furniture,6,low_normal,POS industry with interest,365243,-302,-152,-242,-235,0
1674895,270700,Consumer loans,4797.675,40455,40014,4045.5,40455,MONDAY,5,Y,1,0.099999257,,,XAP,Approved,-1758,Cash through the bank,XAP,"Spouse, partner",New,Mobile,POS,XNA,Stone,19,Connectivity,12,high,POS household with interest,365243,-1727,-1397,-1547,-1542,0
1218040,162152,Cash loans,40107.15,1354500,1515415.5,,1354500,SUNDAY,13,Y,1,,,,XNA,Approved,-280,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60,low_action,Cash X-Sell: low,365243,-250,1520,-70,-63,1
2344084,177070,Cash loans,42336.225,1251000,1396314,,1251000,FRIDAY,11,Y,1,,,,XNA,Refused,-188,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_action,Cash X-Sell: low,,,,,,
2606837,429820,Cash loans,,0,0,,,SATURDAY,10,Y,1,,,,XNA,Canceled,-360,XNA,XAP,,New,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2622496,146457,Revolving loans,20250,0,405000,,,WEDNESDAY,13,Y,1,,,,XAP,Approved,-1210,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0,XNA,Card X-Sell,-1180,-1145,365243,-140,365243,0
1918468,106181,Cash loans,16274.79,135000,143910,0,135000,WEDNESDAY,11,Y,1,0,,,XNA,Refused,-1809,Cash through the bank,HC,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12,high,Cash X-Sell: high,,,,,,
1892219,239450,Cash loans,,0,0,,,TUESDAY,14,Y,1,,,,XNA,Refused,-100,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2656733,379349,Revolving loans,9000,180000,180000,,180000,WEDNESDAY,15,Y,1,,,,XAP,Refused,-606,XNA,HC,,Repeater,XNA,Cards,walk-in,Credit and cash offices,0,XNA,0,XNA,Card Street,,,,,,
1430749,449001,Cash loans,16423.65,225000,254700,,225000,SUNDAY,10,Y,1,,,,XNA,Approved,-811,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24,middle,Cash X-Sell: middle,365243,-781,-91,-91,-83,1
2328162,256839,Cash loans,13324.815,247500,288666,0,247500,THURSDAY,10,Y,1,0,,,Other,Approved,-1908,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,36,middle,Cash Street: middle,365243,-1878,-828,-888,-883,1
2682431,423034,Cash loans,31576.86,450000,491580,,450000,SATURDAY,11,Y,1,,,,XNA,Approved,-631,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24,middle,Cash X-Sell: middle,365243,-601,89,-451,-429,1
1944018,306058,Cash loans,,0,0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-472,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1204410,113018,Cash loans,50453.595,432000,455949,0,432000,THURSDAY,11,Y,1,0,,,XNA,Refused,-1590,Cash through the bank,LIMIT,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12,high,Cash X-Sell: high,,,,,,
2303159,375579,Cash loans,,0,0,,,WEDNESDAY,15,Y,1,,,,XNA,Refused,-216,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2234429,418693,Cash loans,19737.945,135000,165226.5,,135000,MONDAY,15,Y,1,,,,XNA,Approved,-812,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,12,high,Cash Street: high,365243,-782,-452,-452,-449,1
1357937,427123,Cash loans,,0,0,,,SATURDAY,16,Y,1,,,,XNA,Canceled,-175,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1866692,314430,Cash loans,,0,0,,,THURSDAY,14,Y,1,,,,XNA,Canceled,-173,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1455891,272687,Cash loans,51655.725,1129500,1211503.5,,1129500,FRIDAY,11,Y,1,,,,XNA,Approved,-816,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,30,low_action,Cash X-Sell: low,365243,-786,84,365243,365243,1
1512854,224783,Cash loans,,0,0,,,FRIDAY,14,Y,1,,,,XNA,Canceled,-4,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1279696,261039,Cash loans,,0,0,,,MONDAY,13,Y,1,,,,XNA,Canceled,-562,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
2626522,304753,Cash loans,,0,0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-77,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1186227,328107,Consumer loans,,102015,102015,0,102015,MONDAY,12,Y,1,0,,,XAP,Unused offer,-353,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,70,Connectivity,,XNA,POS mobile with interest,,,,,,
1622298,302536,Consumer loans,2091.78,20920.5,18828,2092.5,20920.5,MONDAY,20,Y,1,0.108932517,,,XAP,Refused,-2758,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,POS,XNA,Country-wide,3600,Consumer electronics,10,low_normal,POS household without interest,,,,,,
1876346,238643,Consumer loans,,49900.5,49900.5,0,49900.5,SUNDAY,15,Y,1,0,,,XAP,Unused offer,-1677,Cash through the bank,CLIENT,Other_A,New,Audio/Video,XNA,XNA,Country-wide,3775,Consumer electronics,,XNA,POS household with interest,,,,,,
1313726,199717,Consumer loans,36037.08,353564.64,342558,35369.64,353564.64,TUESDAY,14,Y,1,0.101926267,,,XAP,Approved,-1725,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,3775,Consumer electronics,12,middle,POS household with interest,365243,-1694,-1364,-1364,-1356,0
2790221,233571,Consumer loans,7639.74,42295.5,38065.5,4230,42295.5,FRIDAY,13,Y,1,0.108920678,,,XAP,Approved,-2807,Cash through the bank,XAP,,New,Mobile,POS,XNA,Stone,40,Connectivity,6,high,POS mobile with interest,365243,-2759,-2609,-2609,-2602,0
2305928,236998,Consumer loans,30427.605,200700,167553,40140,200700,SATURDAY,12,Y,1,0.210484268,,,XAP,Approved,-1198,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,146,Furniture,6,middle,POS industry with interest,365243,-1166,-1016,-1076,-1071,0
2689863,357099,Consumer loans,15109.2,143730,160474.5,0,143730,THURSDAY,14,Y,1,0,,,XAP,Refused,-435,Cash through the bank,LIMIT,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,137,Consumer electronics,12,low_normal,POS household with interest,,,,,,
1129757,224410,Consumer loans,9693.585,117000,135531,0,117000,FRIDAY,17,Y,1,0,,,XAP,Approved,-542,Cash through the bank,XAP,,Repeater,Jewelry,POS,XNA,Stone,50,Industry,18,middle,POS other with interest,365243,-511,-1,365243,365243,0
1485880,453308,Cash loans,52026.165,1129500,1227901.5,,1129500,SUNDAY,10,Y,1,,,,XNA,Approved,-537,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,365243,-507,543,-177,-173,1
1664997,415087,Revolving loans,9000,180000,180000,,180000,MONDAY,7,Y,1,,,,XAP,Approved,-301,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-237,-196,365243,365243,365243,0
1418385,426606,Consumer loans,17120.07,379602,379602,0,379602,FRIDAY,5,Y,1,0,,,XAP,Approved,-1559,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,2417,Consumer electronics,24,low_action,POS household without interest,365243,-1528,-838,-838,-829,0
2273035,342973,Consumer loans,17234.28,157495.5,171009,0,157495.5,FRIDAY,13,Y,1,0,,,XAP,Approved,-609,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2417,Consumer electronics,12,middle,POS household with interest,,,,,,
1137095,163701,Consumer loans,7654.05,141745.5,166819.5,0,141745.5,SATURDAY,11,Y,1,0,,,XAP,Approved,-1609,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,2417,Consumer electronics,24,low_action,POS household without interest,365243,-1577,-887,-887,-880,0
2117338,439066,Consumer loans,10563.165,54256.5,57123,0,54256.5,MONDAY,7,Y,1,0,,,XAP,Approved,-284,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,2417,Consumer electronics,6,middle,POS household with interest,365243,-252,-102,-102,-96,0
1025484,213727,Consumer loans,4004.55,21262.5,19953,2250,21262.5,SUNDAY,15,Y,1,0.110365921,,,XAP,Approved,-2514,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Stone,13,Connectivity,6,high,POS mobile with interest,365243,-2481,-2331,-2391,-2381,1
1282206,432656,Cash loans,20466,450000,450000,,450000,WEDNESDAY,10,Y,1,,,,XNA,Approved,-1058,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Country-wide,30,Connectivity,36,middle,Cash X-Sell: middle,365243,-1028,22,-428,-424,0
1682401,383738,Cash loans,5521.68,45000,53955,,45000,FRIDAY,12,Y,1,,,,XNA,Approved,-902,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Country-wide,30,Connectivity,12,middle,Cash X-Sell: middle,365243,-872,-542,-542,-536,1
2333223,441504,Consumer loans,8519.175,38511,40797,0,38511,SUNDAY,11,Y,1,0,,,XAP,Approved,-272,Cash through the bank,XAP,"Spouse, partner",Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,6,high,POS mobile with interest,365243,-242,-92,-92,-83,1
1884871,216456,Consumer loans,10727.055,58455,52609.5,5845.5,58455,SUNDAY,13,Y,1,0.108909091,,,XAP,Approved,-2026,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,25,Connectivity,6,high,POS mobile with interest,365243,-1992,-1842,-1842,-1837,0
1676391,274408,Cash loans,29035.53,247500,273636,,247500,WEDNESDAY,12,Y,1,,,,XNA,Approved,-321,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,middle,Cash X-Sell: middle,365243,-291,39,-21,-16,1
2477567,429253,Revolving loans,9000,180000,180000,,180000,WEDNESDAY,10,Y,1,,,,XAP,Approved,-154,XNA,XAP,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,-52,-16,365243,365243,365243,0
1939329,323514,Revolving loans,,0,0,,,MONDAY,9,Y,1,,,,XAP,Canceled,-241,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2587809,190920,Cash loans,,0,0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-189,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1653452,128517,Cash loans,31446.36,450000,491580,,450000,SATURDAY,16,Y,1,,,,XNA,Approved,-1109,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-1079,-389,-659,-653,1
2159246,288170,Consumer loans,3729.645,37300.5,33570,3730.5,37300.5,TUESDAY,13,Y,1,0.10892223,,,XAP,Approved,-2733,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Regional / Local,200,Consumer electronics,10,low_normal,POS household with interest,365243,-2702,-2432,-2432,-2427,0
2143431,264679,Consumer loans,,65650.5,65650.5,0,65650.5,SATURDAY,17,Y,1,0,,,XAP,Unused offer,-741,Cash through the bank,CLIENT,,New,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
2375583,371753,Consumer loans,,68175,68175,0,68175,SUNDAY,14,Y,1,0,,,XAP,Unused offer,-1313,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
1728137,371023,Consumer loans,7810.335,80532,89037,0,80532,SATURDAY,11,Y,1,0,,,XAP,Approved,-476,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,2400,Consumer electronics,12,low_action,POS household without interest,365243,-445,-115,-355,-349,0
1213781,245196,Consumer loans,9260.28,90895.5,89905.5,9090,90895.5,SUNDAY,19,Y,1,0.100002893,,,XAP,Approved,-2162,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,2400,Consumer electronics,12,middle,POS household with interest,365243,-2131,-1801,-1801,-1791,0
1317167,319601,Consumer loans,5351.085,42291,44005.5,2250,42291,SUNDAY,13,Y,1,0.052976501,,,XAP,Approved,-1902,Cash through the bank,XAP,Other_B,Repeater,Consumer Electronics,POS,XNA,Country-wide,2400,Consumer electronics,12,high,POS household with interest,365243,-1871,-1541,-1571,-1566,0
2186147,381971,Consumer loans,15072.255,114705,114705,0,114705,TUESDAY,15,Y,1,0,,,XAP,Refused,-2449,Cash through the bank,SCO,Other_B,Repeater,Computers,POS,XNA,Regional / Local,61,Consumer electronics,10,high,POS household with interest,,,,,,
